ID,LABELS,X.COR,Y.COR
AD23-084,LM8,3397,2023
AD23-084,LM9,3294,1995
AD23-084,LM10,3121,1987
AD23-084,LM11,2786,2012
AD23-084,LM12,2707,2032
AD23-084,LM13,2917,2120
AD23-084,LM14,2945,2060
AD23-084,LM15,2593,2157
AD23-084,LM16,2697,2159
AD23-085,LM1,2676,1934
AD23-085,LM2,2848,2008
AD23-085,LM3,3198,2086
AD23-085,LM4,3397,2062
AD23-085,LM5,3642,2049
AD23-085,LM6,3669,1963
AD23-085,LM7,3647,1867
AD23-085,LM8,3392,1843
AD23-085,LM9,3290,1809
AD23-085,LM10,3150,1800
AD23-085,LM11,2897,1808
AD23-085,LM12,2840,1817
AD23-085,LM13,2980,1913
AD23-085,LM14,3012,1866
AD23-085,LM15,2734,1909
AD23-085,LM16,2820,1915
AD23-086,LM1,2456,2204
AD23-086,LM2,2703,2330
AD23-086,LM3,3100,2433
AD23-086,LM4,3333,2402
AD23-086,LM5,3634,2407
AD23-086,LM6,3680,2295
AD23-086,LM7,3661,2167
AD23-086,LM8,3328,2094
AD23-086,LM9,3230,2059
AD23-086,LM10,3074,2036
AD23-086,LM11,2749,2047
AD23-086,LM12,2671,2058
AD23-086,LM13,2871,2190
AD23-086,LM14,2901,2123
AD23-086,LM15,2556,2191
AD23-086,LM16,2665,2196
AD23-191,LM1,2573,1948
AD23-191,LM2,2833,1967
AD23-191,LM3,3436,1987
AD23-191,LM4,3597,1937
AD23-191,LM5,3981,1860
AD23-191,LM6,4009,1735
AD23-191,LM7,3942,1627
AD23-191,LM8,3567,1612
AD23-191,LM9,3496,1572
AD23-191,LM10,3221,1491
AD23-191,LM11,2797,1680
AD23-191,LM12,2732,1724
AD23-191,LM13,2939,1791
AD23-191,LM14,2940,1697
AD23-191,LM15,2652,1890
AD23-191,LM16,2760,1861
AD23-194,LM1,2008,2425
AD23-194,LM2,2262,2470
AD23-194,LM3,2832,2512
AD23-194,LM4,3007,2441
AD23-194,LM5,3324,2356
AD23-194,LM6,3340,2246
AD23-194,LM7,3300,2138
AD23-194,LM8,2923,2143
AD23-194,LM9,2835,2106
AD23-194,LM10,2600,2068
AD23-194,LM11,2251,2201
AD23-194,LM12,2166,2250
AD23-194,LM13,2391,2310
AD23-194,LM14,2402,2233
AD23-194,LM15,2096,2393
AD23-194,LM16,2202,2382
AD23-087,LM1,2845,1850
AD23-087,LM2,3165,1937
AD23-087,LM3,3472,1961
AD23-087,LM4,3721,1900
AD23-087,LM5,3970,1901
AD23-087,LM6,3987,1792
AD23-087,LM7,3984,1679
AD23-087,LM8,3663,1643
AD23-087,LM9,3576,1616
AD23-087,LM10,3402,1614
AD23-087,LM11,3092,1678
AD23-087,LM12,3046,1694
AD23-087,LM13,3250,1756
AD23-087,LM14,3259,1691
AD23-087,LM15,2947,1834
AD23-087,LM16,3048,1838
AD23-088,LM1,2857,2238
AD23-088,LM2,3158,2350
AD23-088,LM3,3612,2435
AD23-088,LM4,3898,2392
AD23-088,LM5,4286,2391
AD23-088,LM6,4330,2257
AD23-088,LM7,4293,2111
AD23-088,LM8,3860,2046
AD23-088,LM9,3748,2011
AD23-088,LM10,3533,1994
AD23-088,LM11,3144,2036
AD23-088,LM12,3070,2049
AD23-088,LM13,3285,2171
AD23-088,LM14,3327,2085
AD23-088,LM15,2944,2205
AD23-088,LM16,3053,2213
AD23-089,LM1,2722,1785
AD23-089,LM2,2984,1871
AD23-089,LM3,3396,1942
AD23-089,LM4,3643,1879
AD23-089,LM5,3947,1851
AD23-089,LM6,3964,1732
AD23-089,LM7,3922,1610
AD23-089,LM8,3607,1599
AD23-089,LM9,3478,1569
AD23-089,LM10,3292,1567
AD23-089,LM11,2985,1584
AD23-089,LM12,2912,1603
AD23-089,LM13,3095,1700
AD23-089,LM14,3136,1628
AD23-089,LM15,2792,1734
AD23-089,LM16,2892,1737
AD23-090,LM1,2777,1843
AD23-090,LM2,3043,1962
AD23-090,LM3,3380,2032
AD23-090,LM4,3595,1983
AD23-090,LM5,3882,1954
AD23-090,LM6,3912,1854
AD23-090,LM7,3879,1738
AD23-090,LM8,3588,1709
AD23-090,LM9,3483,1682
AD23-090,LM10,3321,1673
AD23-090,LM11,3043,1688
AD23-090,LM12,2982,1704
AD23-090,LM13,3155,1787
AD23-090,LM14,3170,1727
AD23-090,LM15,2851,1813
AD23-090,LM16,2949,1818
AD23-091,LM1,2912,2219
AD23-091,LM2,3131,2309
AD23-091,LM3,3461,2363
AD23-091,LM4,3632,2325
AD23-091,LM5,3926,2324
AD23-091,LM6,3941,2228
AD23-091,LM7,3938,2135
AD23-091,LM8,3621,2099
AD23-091,LM9,3545,2072
AD23-091,LM10,3397,2064
AD23-091,LM11,3128,2084
AD23-091,LM12,3085,2092
AD23-091,LM13,3243,2191
AD23-091,LM14,3261,2125
AD23-091,LM15,2975,2200
AD23-091,LM16,3063,2200
AD23-092,LM1,2878,1649
AD23-092,LM2,3063,1723
AD23-092,LM3,3446,1800
AD23-092,LM4,3658,1770
AD23-092,LM5,3973,1759
AD23-092,LM6,4012,1665
AD23-092,LM7,3978,1544
AD23-092,LM8,3660,1505
AD23-092,LM9,3568,1474
AD23-092,LM10,3394,1466
AD23-092,LM11,3110,1495
AD23-092,LM12,3052,1512
AD23-092,LM13,3200,1613
AD23-092,LM14,3237,1540
AD23-092,LM15,2940,1624
AD23-092,LM16,3033,1628
AD23-093,LM1,2903,2026
AD23-093,LM2,3183,2101
AD23-093,LM3,3440,2125
AD23-093,LM4,3633,2095
AD23-093,LM5,3899,2086
AD23-093,LM6,3925,1987
AD23-093,LM7,3916,1894
AD23-093,LM8,3616,1862
AD23-093,LM9,3535,1833
AD23-093,LM10,3388,1825
AD23-093,LM11,3111,1867
AD23-093,LM12,3061,1882
AD23-093,LM13,3232,1948
AD23-093,LM14,3251,1896
AD23-093,LM15,2973,1999
AD23-093,LM16,3068,2003
AD23-094,LM1,2936,2338
AD23-094,LM2,3240,2415
AD23-094,LM3,3610,2446
AD23-094,LM4,3847,2393
AD23-094,LM5,4174,2393
AD23-094,LM6,4202,2284
AD23-094,LM7,4197,2151
AD23-094,LM8,3811,2098
AD23-094,LM9,3705,2069
AD23-094,LM10,3518,2072
AD23-094,LM11,3184,2135
AD23-094,LM12,3126,2152
AD23-094,LM13,3324,2242
AD23-094,LM14,3351,2162
AD23-094,LM15,3014,2295
AD23-094,LM16,3122,2296
AD23-095,LM1,2720,1876
AD23-095,LM2,2985,1967
AD23-095,LM3,3339,2018
AD23-095,LM4,3553,1975
AD23-095,LM5,3887,1964
AD23-095,LM6,3911,1857
AD23-095,LM7,3898,1740
AD23-095,LM8,3529,1700
AD23-095,LM9,3440,1672
AD23-095,LM10,3268,1675
AD23-095,LM11,2970,1711
AD23-095,LM12,2896,1734
AD23-095,LM13,3070,1819
AD23-095,LM14,3103,1749
AD23-095,LM15,2788,1846
AD23-095,LM16,2884,1852
AD23-096,LM1,2299,2174
AD23-096,LM2,2534,2254
AD23-096,LM3,2824,2293
AD23-096,LM4,3007,2250
AD23-096,LM5,3271,2224
AD23-096,LM6,3284,2139
AD23-096,LM7,3264,2038
AD23-096,LM8,2990,2025
AD23-096,LM9,2910,2006
AD23-096,LM10,2771,2003
AD23-096,LM11,2528,2025
AD23-096,LM12,2470,2036
AD23-096,LM13,2608,2115
AD23-096,LM14,2635,2050
AD23-096,LM15,2363,2142
AD23-096,LM16,2447,2144
AD23-097,LM1,2662,2045
AD23-097,LM2,2936,2127
AD23-097,LM3,3248,2160
AD23-097,LM4,3463,2121
AD23-097,LM5,3761,2107
AD23-097,LM6,3789,2000
AD23-097,LM7,3763,1897
AD23-097,LM8,3453,1863
AD23-097,LM9,3349,1833
AD23-097,LM10,3188,1823
AD23-097,LM11,2902,1870
AD23-097,LM12,2841,1886
AD23-097,LM13,2987,1952
AD23-097,LM14,3021,1891
AD23-097,LM15,2719,1999
AD23-097,LM16,2810,2003
AD23-098,LM1,3043,1515
AD23-098,LM2,3258,1634
AD23-098,LM3,3619,1742
AD23-098,LM4,3829,1718
AD23-098,LM5,4164,1727
AD23-098,LM6,4175,1615
AD23-098,LM7,4167,1507
AD23-098,LM8,3831,1455
AD23-098,LM9,3758,1415
AD23-098,LM10,3603,1392
AD23-098,LM11,3303,1395
AD23-098,LM12,3255,1400
AD23-098,LM13,3407,1498
AD23-098,LM14,3445,1436
AD23-098,LM15,3126,1497
AD23-098,LM16,3227,1506
AD23-099,LM1,2746,1947
AD23-099,LM2,3054,2016
AD23-099,LM3,3433,2032
AD23-099,LM4,3667,1960
AD23-099,LM5,4002,1951
AD23-099,LM6,4010,1830
AD23-099,LM7,4004,1714
AD23-099,LM8,3635,1679
AD23-099,LM9,3529,1656
AD23-099,LM10,3339,1660
AD23-099,LM11,2951,1757
AD23-099,LM12,2925,1767
AD23-099,LM13,3120,1820
AD23-099,LM14,3152,1753
AD23-099,LM15,2817,1891
AD23-099,LM16,2920,1892
AD23-100,LM1,2823,2270
AD23-100,LM2,3018,2384
AD23-100,LM3,3355,2477
AD23-100,LM4,3549,2454
AD23-100,LM5,3839,2471
AD23-100,LM6,3852,2379
AD23-100,LM7,3853,2284
AD23-100,LM8,3539,2223
AD23-100,LM9,3468,2196
AD23-100,LM10,3327,2177
AD23-100,LM11,3063,2173
AD23-100,LM12,3020,2175
AD23-100,LM13,3169,2272
AD23-100,LM14,3209,2220
AD23-100,LM15,2897,2277
AD23-100,LM16,2989,2287
AD23-101,LM1,2916,2270
AD23-101,LM2,3051,2320
AD23-101,LM3,3505,2372
AD23-101,LM4,3702,2320
AD23-101,LM5,3973,2323
AD23-101,LM6,4002,2220
AD23-101,LM7,3983,2112
AD23-101,LM8,3666,2064
AD23-101,LM9,3582,2038
AD23-101,LM10,3418,2041
AD23-101,LM11,3128,2099
AD23-101,LM12,3067,2127
AD23-101,LM13,3220,2181
AD23-101,LM14,3256,2117
AD23-101,LM15,2970,2239
AD23-101,LM16,3059,2240
AD23-102,LM1,2019,2072
AD23-102,LM2,2389,2268
AD23-102,LM3,3012,2494
AD23-102,LM4,3430,2430
AD23-102,LM5,3951,2400
AD23-102,LM6,3954,2198
AD23-102,LM7,3911,2007
AD23-102,LM8,3391,1962
AD23-102,LM9,3257,1898
AD23-102,LM10,2951,1755
AD23-102,LM11,2403,1856
AD23-102,LM12,2330,1880
AD23-102,LM13,2515,2020
AD23-102,LM14,2595,1907
AD23-102,LM15,2142,2056
AD23-102,LM16,2282,2066
AD23-103,LM1,2355,1834
AD23-103,LM2,2757,2024
AD23-103,LM3,3348,2160
AD23-103,LM4,3737,2094
AD23-103,LM5,4289,2069
AD23-103,LM6,4293,1869
AD23-103,LM7,4252,1690
AD23-103,LM8,3693,1639
AD23-103,LM9,3548,1597
AD23-103,LM10,3244,1555
AD23-103,LM11,2755,1605
AD23-103,LM12,2657,1627
AD23-103,LM13,2888,1776
AD23-103,LM14,2968,1650
AD23-103,LM15,2484,1814
AD23-103,LM16,2622,1819
AD23-104,LM1,2138,1928
AD23-104,LM2,2463,2080
AD23-104,LM3,3132,2233
AD23-104,LM4,3507,2152
AD23-104,LM5,3968,2113
AD23-104,LM6,4009,1918
AD23-104,LM7,3956,1745
AD23-104,LM8,3431,1702
AD23-104,LM9,3291,1658
AD23-104,LM10,2989,1610
AD23-104,LM11,2485,1699
AD23-104,LM12,2407,1723
AD23-104,LM13,2614,1861
AD23-104,LM14,2681,1740
AD23-104,LM15,2239,1911
AD23-104,LM16,2370,1910
AD23-105,LM1,2314,2025
AD23-105,LM2,2663,2175
AD23-105,LM3,3287,2303
AD23-105,LM4,3654,2210
AD23-105,LM5,4130,2157
AD23-105,LM6,4137,1958
AD23-105,LM7,4115,1780
AD23-105,LM8,3583,1765
AD23-105,LM9,3444,1726
AD23-105,LM10,3160,1671
AD23-105,LM11,2662,1783
AD23-105,LM12,2595,1804
AD23-105,LM13,2803,1923
AD23-105,LM14,2876,1826
AD23-105,LM15,2431,1989
AD23-105,LM16,2569,1996
AD23-106,LM1,2297,1890
AD23-106,LM2,2577,1997
AD23-106,LM3,3139,2090
AD23-106,LM4,3452,2003
AD23-106,LM5,3868,1938
AD23-106,LM6,3888,1779
AD23-106,LM7,3842,1634
AD23-106,LM8,3373,1616
AD23-106,LM9,3268,1577
AD23-106,LM10,3005,1521
AD23-106,LM11,2583,1663
AD23-106,LM12,2517,1691
AD23-106,LM13,2712,1776
AD23-106,LM14,2751,1675
AD23-106,LM15,2382,1849
AD23-106,LM16,2501,1850
AD23-107,LM1,2328,1559
AD23-107,LM2,2596,1659
AD23-107,LM3,3168,1753
AD23-107,LM4,3463,1655
AD23-107,LM5,3862,1573
AD23-107,LM6,3868,1419
AD23-107,LM7,3818,1271
AD23-107,LM8,3390,1276
AD23-107,LM9,3273,1245
AD23-107,LM10,3034,1198
AD23-107,LM11,2620,1331
AD23-107,LM12,2555,1358
AD23-107,LM13,2728,1445
AD23-107,LM14,2773,1348
AD23-107,LM15,2411,1511
AD23-107,LM16,2529,1511
AD23-129,LM1,2657,1602
AD23-129,LM2,2883,1687
AD23-129,LM3,3327,1772
AD23-129,LM4,3596,1690
AD23-129,LM5,3935,1649
AD23-129,LM6,3944,1546
AD23-129,LM7,3887,1444
AD23-129,LM8,3572,1425
AD23-129,LM9,3493,1392
AD23-129,LM10,3263,1342
AD23-129,LM11,2910,1408
AD23-129,LM12,2825,1449
AD23-129,LM13,3021,1514
AD23-129,LM14,3037,1445
AD23-129,LM15,2742,1581
AD23-129,LM16,2847,1586
AD23-130,LM1,2693,2242
AD23-130,LM2,2911,2291
AD23-130,LM3,3371,2355
AD23-130,LM4,3665,2272
AD23-130,LM5,4033,2223
AD23-130,LM6,4038,2105
AD23-130,LM7,4019,1992
AD23-130,LM8,3658,1964
AD23-130,LM9,3578,1921
AD23-130,LM10,3246,1876
AD23-130,LM11,2878,2009
AD23-130,LM12,2806,2053
AD23-130,LM13,3056,2115
AD23-130,LM14,3072,2038
AD23-130,LM15,2745,2199
AD23-130,LM16,2854,2201
AD23-131,LM1,2649,2081
AD23-131,LM2,2858,2180
AD23-131,LM3,3329,2306
AD23-131,LM4,3651,2224
AD23-131,LM5,3993,2164
AD23-131,LM6,3993,2060
AD23-131,LM7,3980,1943
AD23-131,LM8,3598,1933
AD23-131,LM9,3519,1914
AD23-131,LM10,3281,1869
AD23-131,LM11,2946,1885
AD23-131,LM12,2851,1911
AD23-131,LM13,3041,2000
AD23-131,LM14,3067,1930
AD23-131,LM15,2733,2060
AD23-131,LM16,2851,2060
AD23-132,LM1,2738,1906
AD23-132,LM2,2980,1980
AD23-132,LM3,3397,2102
AD23-132,LM4,3685,2026
AD23-132,LM5,4051,1989
AD23-132,LM6,4046,1872
AD23-132,LM7,4047,1751
AD23-132,LM8,3665,1720
AD23-132,LM9,3582,1687
AD23-132,LM10,3368,1611
AD23-132,LM11,2975,1708
AD23-132,LM12,2932,1726
AD23-132,LM13,3118,1801
AD23-132,LM14,3147,1734
AD23-132,LM15,2823,1883
AD23-132,LM16,2939,1873
AD23-133,LM1,2729,1999
AD23-133,LM2,2943,2079
AD23-133,LM3,3404,2200
AD23-133,LM4,3721,2151
AD23-133,LM5,4033,2110
AD23-133,LM6,4044,2004
AD23-133,LM7,4013,1893
AD23-133,LM8,3677,1850
AD23-133,LM9,3611,1804
AD23-133,LM10,3380,1704
AD23-133,LM11,2951,1791
AD23-133,LM12,2895,1820
AD23-133,LM13,3090,1901
AD23-133,LM14,3132,1827
AD23-133,LM15,2801,1974
AD23-133,LM16,2915,1963
AD23-134,LM1,2354,2004
AD23-134,LM2,2557,2097
AD23-134,LM3,2980,2219
AD23-134,LM4,3278,2163
AD23-134,LM5,3596,2147
AD23-134,LM6,3612,2024
AD23-134,LM7,3602,1904
AD23-134,LM8,3250,1868
AD23-134,LM9,3180,1826
AD23-134,LM10,2946,1770
AD23-134,LM11,2608,1823
AD23-134,LM12,2519,1852
AD23-134,LM13,2725,1929
AD23-134,LM14,2751,1862
AD23-134,LM15,2420,1988
AD23-134,LM16,2532,1988
AD23-135,LM1,2794,1808
AD23-135,LM2,3001,1880
AD23-135,LM3,3402,1986
AD23-135,LM4,3666,1936
AD23-135,LM5,3949,1911
AD23-135,LM6,3969,1800
AD23-135,LM7,3947,1685
AD23-135,LM8,3661,1662
AD23-135,LM9,3598,1608
AD23-135,LM10,3364,1540
AD23-135,LM11,2993,1625
AD23-135,LM12,2918,1654
AD23-135,LM13,3136,1745
AD23-135,LM14,3148,1677
AD23-135,LM15,2860,1794
AD23-135,LM16,2968,1794
AD23-136,LM1,2516,1707
AD23-136,LM2,2722,1776
AD23-136,LM3,3110,1847
AD23-136,LM4,3387,1798
AD23-136,LM5,3670,1755
AD23-136,LM6,3690,1651
AD23-136,LM7,3678,1542
AD23-136,LM8,3348,1525
AD23-136,LM9,3270,1484
AD23-136,LM10,3067,1463
AD23-136,LM11,2749,1510
AD23-136,LM12,2665,1537
AD23-136,LM13,2871,1613
AD23-136,LM14,2890,1542
AD23-136,LM15,2580,1683
AD23-136,LM16,2685,1681
AD23-137,LM1,2480,2259
AD23-137,LM2,2682,2339
AD23-137,LM3,3122,2435
AD23-137,LM4,3402,2375
AD23-137,LM5,3687,2347
AD23-137,LM6,3705,2235
AD23-137,LM7,3695,2118
AD23-137,LM8,3376,2094
AD23-137,LM9,3287,2052
AD23-137,LM10,3079,2001
AD23-137,LM11,2706,2076
AD23-137,LM12,2630,2105
AD23-137,LM13,2827,2190
AD23-137,LM14,2859,2115
AD23-137,LM15,2548,2239
AD23-137,LM16,2660,2248
AD23-138,LM1,2726,2199
AD23-138,LM2,2967,2244
AD23-138,LM3,3383,2290
AD23-138,LM4,3670,2198
AD23-138,LM5,3944,2154
AD23-138,LM6,3955,2053
AD23-138,LM7,3931,1951
AD23-138,LM8,3622,1943
AD23-138,LM9,3548,1901
AD23-138,LM10,3328,1810
AD23-138,LM11,2958,1971
AD23-138,LM12,2871,2017
AD23-138,LM13,3093,2056
AD23-138,LM14,3129,1986
AD23-138,LM15,2794,2159
AD23-138,LM16,2904,2141
AD23-139,LM1,2343,2034
AD23-139,LM2,2548,2151
AD23-139,LM3,2938,2258
AD23-139,LM4,3253,2226
AD23-139,LM5,3590,2199
AD23-139,LM6,3602,2088
AD23-139,LM7,3573,1973
AD23-139,LM8,3235,1943
AD23-139,LM9,3164,1907
AD23-139,LM10,2947,1858
AD23-139,LM11,2613,1863
AD23-139,LM12,2527,1888
AD23-139,LM13,2718,1983
AD23-139,LM14,2746,1919
AD23-139,LM15,2418,2006
AD23-139,LM16,2525,2013
AD23-140,LM1,2108,2393
AD23-140,LM2,2325,2476
AD23-140,LM3,2761,2605
AD23-140,LM4,3040,2561
AD23-140,LM5,3368,2510
AD23-140,LM6,3414,2383
AD23-140,LM7,3370,2264
AD23-140,LM8,3029,2231
AD23-140,LM9,2950,2198
AD23-140,LM10,2739,2111
AD23-140,LM11,2343,2190
AD23-140,LM12,2266,2219
AD23-140,LM13,2487,2307
AD23-140,LM14,2509,2243
AD23-140,LM15,2190,2363
AD23-140,LM16,2298,2374
AD23-141,LM1,2298,2129
AD23-141,LM2,2504,2217
AD23-141,LM3,2866,2320
AD23-141,LM4,3154,2276
AD23-141,LM5,3446,2294
AD23-141,LM6,3485,2181
AD23-141,LM7,3481,2063
AD23-141,LM8,3126,1994
AD23-141,LM9,3039,1953
AD23-141,LM10,2867,1899
AD23-141,LM11,2545,1939
AD23-141,LM12,2461,1969
AD23-141,LM13,2677,2050
AD23-141,LM14,2694,1979
AD23-141,LM15,2377,2098
AD23-141,LM16,2485,2112
AD23-142,LM1,2312,2297
AD23-142,LM2,2564,2382
AD23-142,LM3,2957,2510
AD23-142,LM4,3279,2486
AD23-142,LM5,3622,2451
AD23-142,LM6,3642,2339
AD23-142,LM7,3626,2216
AD23-142,LM8,3278,2172
AD23-142,LM9,3224,2116
AD23-142,LM10,2970,1981
AD23-142,LM11,2555,2091
AD23-142,LM12,2469,2136
AD23-142,LM13,2689,2208
AD23-142,LM14,2715,2127
AD23-142,LM15,2401,2273
AD23-142,LM16,2513,2275
AD23-143,LM1,2091,2564
AD23-143,LM2,2324,2600
AD23-143,LM3,2737,2641
AD23-143,LM4,3028,2554
AD23-143,LM5,3351,2466
AD23-143,LM6,3351,2354
AD23-143,LM7,3305,2241
AD23-143,LM8,2958,2258
AD23-143,LM9,2880,2218
AD23-143,LM10,2644,2180
AD23-143,LM11,2269,2346
AD23-143,LM12,2191,2392
AD23-143,LM13,2412,2445
AD23-143,LM14,2431,2356
AD23-143,LM15,2163,2532
AD23-143,LM16,2267,2536
AD23-144,LM1,2635,2281
AD23-144,LM2,2858,2372
AD23-144,LM3,3257,2489
AD23-144,LM4,3540,2440
AD23-144,LM5,3830,2412
AD23-144,LM6,3868,2297
AD23-144,LM7,3842,2181
AD23-144,LM8,3516,2135
AD23-144,LM9,3452,2089
AD23-144,LM10,3237,2018
AD23-144,LM11,2868,2096
AD23-144,LM12,2793,2125
AD23-144,LM13,3003,2212
AD23-144,LM14,3022,2145
AD23-144,LM15,2715,2269
AD23-144,LM16,2827,2282
AD23-145,LM1,2265,2339
AD23-145,LM2,2450,2408
AD23-145,LM3,2801,2513
AD23-145,LM4,3052,2466
AD23-145,LM5,3317,2442
AD23-145,LM6,3334,2344
AD23-145,LM7,3308,2244
AD23-145,LM8,3032,2210
AD23-145,LM9,2958,2170
AD23-145,LM10,2765,2124
AD23-145,LM11,2455,2179
AD23-145,LM12,2392,2202
AD23-145,LM13,2586,2280
AD23-145,LM14,2603,2224
AD23-145,LM15,2322,2327
AD23-145,LM16,2415,2332
AD23-146,LM1,2321,2292
AD23-146,LM2,2525,2389
AD23-146,LM3,2932,2522
AD23-146,LM4,3242,2474
AD23-146,LM5,3530,2459
AD23-146,LM6,3560,2344
AD23-146,LM7,3546,2231
AD23-146,LM8,3213,2172
AD23-146,LM9,3143,2133
AD23-146,LM10,2927,2051
AD23-146,LM11,2549,2114
AD23-146,LM12,2482,2137
AD23-146,LM13,2683,2232
AD23-146,LM14,2715,2170
AD23-146,LM15,2390,2268
AD23-146,LM16,2502,2272
AD23-147,LM1,2249,2347
AD23-147,LM2,2512,2421
AD23-147,LM3,2989,2524
AD23-147,LM4,3288,2440
AD23-147,LM5,3647,2358
AD23-147,LM6,3662,2227
AD23-147,LM7,3617,2087
AD23-147,LM8,3239,2085
AD23-147,LM9,3152,2047
AD23-147,LM10,2906,2001
AD23-147,LM11,2497,2116
AD23-147,LM12,2412,2153
AD23-147,LM13,2680,2242
AD23-147,LM14,2702,2168
AD23-147,LM15,2350,2316
AD23-147,LM16,2478,2314
AD23-148,LM1,2204,2524
AD23-148,LM2,2494,2555
AD23-148,LM3,2953,2598
AD23-148,LM4,3280,2514
AD23-148,LM5,3642,2451
AD23-148,LM6,3650,2316
AD23-148,LM7,3622,2182
AD23-148,LM8,3231,2156
AD23-148,LM9,3140,2110
AD23-148,LM10,2834,2079
AD23-148,LM11,2399,2272
AD23-148,LM12,2348,2305
AD23-148,LM13,2620,2360
AD23-148,LM14,2642,2271
AD23-148,LM15,2313,2490
AD23-148,LM16,2433,2469
AD23-149,LM1,2091,2413
AD23-149,LM2,2280,2482
AD23-149,LM3,2630,2583
AD23-149,LM4,2867,2541
AD23-149,LM5,3124,2520
AD23-149,LM6,3140,2430
AD23-149,LM7,3122,2331
AD23-149,LM8,2838,2297
AD23-149,LM9,2779,2262
AD23-149,LM10,2600,2197
AD23-149,LM11,2305,2248
AD23-149,LM12,2255,2261
AD23-149,LM13,2409,2346
AD23-149,LM14,2434,2287
AD23-149,LM15,2161,2394
AD23-149,LM16,2257,2399
AD23-150,LM1,2250,2345
AD23-150,LM2,2502,2410
AD23-150,LM3,2867,2468
AD23-150,LM4,3161,2380
AD23-150,LM5,3469,2327
AD23-150,LM6,3467,2223
AD23-150,LM7,3445,2117
AD23-150,LM8,3091,2116
AD23-150,LM9,3023,2082
AD23-150,LM10,2789,2049
AD23-150,LM11,2455,2140
AD23-150,LM12,2405,2161
AD23-150,LM13,2573,2238
AD23-150,LM14,2592,2168
AD23-150,LM15,2315,2308
AD23-150,LM16,2415,2313
AD23-151,LM1,2637,2308
AD23-151,LM2,2896,2409
AD23-151,LM3,3256,2486
AD23-151,LM4,3499,2427
AD23-151,LM5,3804,2392
AD23-151,LM6,3815,2283
AD23-151,LM7,3807,2175
AD23-151,LM8,3467,2136
AD23-151,LM9,3408,2104
AD23-151,LM10,3203,2052
AD23-151,LM11,2853,2134
AD23-151,LM12,2800,2158
AD23-151,LM13,3000,2230
AD23-151,LM14,3013,2169
AD23-151,LM15,2717,2293
AD23-151,LM16,2829,2297
AD23-152,LM1,2187,2430
AD23-152,LM2,2493,2466
AD23-152,LM3,2907,2525
AD23-152,LM4,3217,2454
AD23-152,LM5,3584,2374
AD23-152,LM6,3573,2252
AD23-152,LM7,3561,2135
AD23-152,LM8,3181,2104
AD23-152,LM9,3110,2055
AD23-152,LM10,2820,1944
AD23-152,LM11,2392,2174
AD23-152,LM12,2325,2220
AD23-152,LM13,2557,2268
AD23-152,LM14,2564,2177
AD23-152,LM15,2270,2377
AD23-152,LM16,2395,2375
AD23-153,LM1,2117,2218
AD23-153,LM2,2402,2295
AD23-153,LM3,2831,2353
AD23-153,LM4,3112,2280
AD23-153,LM5,3461,2226
AD23-153,LM6,3455,2116
AD23-153,LM7,3445,2000
AD23-153,LM8,3082,1969
AD23-153,LM9,2992,1934
AD23-153,LM10,2707,1884
AD23-153,LM11,2337,1998
AD23-153,LM12,2272,2030
AD23-153,LM13,2472,2103
AD23-153,LM14,2492,2011
AD23-153,LM15,2197,2187
AD23-153,LM16,2309,2190
AD23-154,LM1,2024,2081
AD23-154,LM2,2306,2132
AD23-154,LM3,2717,2184
AD23-154,LM4,2997,2105
AD23-154,LM5,3337,2049
AD23-154,LM6,3335,1948
AD23-154,LM7,3331,1831
AD23-154,LM8,2954,1797
AD23-154,LM9,2888,1755
AD23-154,LM10,2620,1692
AD23-154,LM11,2240,1837
AD23-154,LM12,2199,1863
AD23-154,LM13,2400,1926
AD23-154,LM14,2412,1854
AD23-154,LM15,2108,2016
AD23-154,LM16,2213,2019
AD23-155,LM1,2080,2464
AD23-155,LM2,2371,2558
AD23-155,LM3,2743,2621
AD23-155,LM4,3032,2557
AD23-155,LM5,3359,2535
AD23-155,LM6,3371,2410
AD23-155,LM7,3338,2290
AD23-155,LM8,3000,2264
AD23-155,LM9,2908,2229
AD23-155,LM10,2673,2186
AD23-155,LM11,2298,2266
AD23-155,LM12,2262,2279
AD23-155,LM13,2468,2375
AD23-155,LM14,2494,2295
AD23-155,LM15,2164,2443
AD23-155,LM16,2281,2449
AD23-156,LM1,2155,2190
AD23-156,LM2,2452,2252
AD23-156,LM3,2825,2338
AD23-156,LM4,3115,2305
AD23-156,LM5,3480,2287
AD23-156,LM6,3487,2174
AD23-156,LM7,3476,2054
AD23-156,LM8,3106,1996
AD23-156,LM9,3036,1952
AD23-156,LM10,2787,1846
AD23-156,LM11,2348,1969
AD23-156,LM12,2284,1995
AD23-156,LM13,2487,2070
AD23-156,LM14,2516,1988
AD23-156,LM15,2227,2156
AD23-156,LM16,2337,2158
AD23-157,LM1,2598,2445
AD23-157,LM2,2816,2492
AD23-157,LM3,3163,2549
AD23-157,LM4,3430,2479
AD23-157,LM5,3694,2427
AD23-157,LM6,3707,2324
AD23-157,LM7,3655,2226
AD23-157,LM8,3372,2213
AD23-157,LM9,3311,2184
AD23-157,LM10,3077,2157
AD23-157,LM11,2802,2240
AD23-157,LM12,2739,2269
AD23-157,LM13,2906,2332
AD23-157,LM14,2931,2256
AD23-157,LM15,2667,2409
AD23-157,LM16,2764,2395
